id,date,time,latitude,longitude,mag,mag_category,mag_effects,place
pr2020039025,2/8/2020,10:35:30 AM,17.7658,-66.859,3.20,Minor,Felt by many people; no damage,"33km S of Guanica, Puerto Rico"
pr2020040015,2/9/2020,7:27:58 AM,17.9103,-66.857,3.20,Minor,Felt by many people; no damage,"8km SE of Guanica, Puerto Rico"
us70007mvi,2/10/2020,9:11:46 PM,35.5474,139.5481,3.20,Minor,Felt by many people; no damage,"8km E of Machida, Japan"
ak0201xqw4zn,2/11/2020,5:33:55 PM,61.1958,-150.0205,3.20,Minor,Felt by many people; no damage,"9km WNW of Anchorage, Alaska"
ak0201z75ick,2/12/2020,5:11:29 AM,51.4132,-178.3117,3.20,Minor,Felt by many people; no damage,"53km SSW of Tanaga Volcano, Alaska"
ak020210t947,2/13/2020,3:39:57 PM,51.2525,-175.0118,3.20,Minor,Felt by many people; no damage,"119km SSW of Atka, Alaska"
pr2020044014,2/13/2020,11:05:32 AM,17.9738,-66.8675,3.20,Minor,Felt by many people; no damage,"5km SE of Guanica, Puerto Rico"
us600084zf,2/14/2020,9:26:08 PM,51.5114,-176.1245,3.20,Minor,Felt by many people; no damage,"55km SE of Adak, Alaska"
us70007r08,2/15/2020,9:14:29 PM,49.4066,-116.7901,3.20,Minor,Felt by many people; no damage,"37km ESE of Nelson, Canada"
ak02029692im,2/18/2020,8:26:12 AM,58.4877,-151.3177,3.20,Minor,Felt by many people; no damage,"104km NE of Kodiak, Alaska"
us70007stc,2/18/2020,11:30:03 PM,56.127,-149.452,3.20,Minor,Felt by many people; no damage,"258km SE of Kodiak, Alaska"
us70007scg,2/18/2020,1:22:35 PM,31.6771,-104.3725,3.20,Minor,Felt by many people; no damage,"72km SSW of Loving, New Mexico"
pr2020056028,2/25/2020,8:31:16 PM,17.882,-66.838,3.20,Minor,Felt by many people; no damage,"11km S of Indios, Puerto Rico"
pr2020056018,2/25/2020,4:06:32 PM,17.81,-66.873,3.20,Minor,Felt by many people; no damage,"14km SSE of Guanica, Puerto Rico"
pr2020058002,2/27/2020,2:27:22 AM,17.8751,-66.854,3.20,Minor,Felt by many people; no damage,"15km SE of Guanica, Puerto Rico"
pr2020034019,2/3/2020,7:54:50 AM,17.8755,-66.8058,3.21,Minor,Felt by many people; no damage,"13km S of Indios, Puerto Rico"
ok2020cpuz,2/7/2020,2:42:26 AM,35.09883333,-95.3885,3.21,Minor,Felt by many people; no damage,"3km S of Quinton, Oklahoma"
pr2020038007,2/7/2020,6:12:30 AM,17.906,-66.6728,3.21,Minor,Felt by many people; no damage,"8km SSE of Tallaboa, Puerto Rico"
pr2020052006,2/21/2020,4:30:59 AM,17.902,-67.0666,3.21,Minor,Felt by many people; no damage,"8km SSW of La Parguera, Puerto Rico"
pr2020055005,2/24/2020,2:59:37 AM,17.9318,-66.9631,3.21,Minor,Felt by many people; no damage,"10km SSW of Guanica, Puerto Rico"
pr2020034022,2/3/2020,11:12:54 AM,17.9711,-66.8608,3.22,Minor,Felt by many people; no damage,"3km SE of Maria Antonia, Puerto Rico"
pr2020036036,2/5/2020,4:21:04 PM,18.9926,-67.885,3.22,Minor,Felt by many people; no damage,"59km NE of Punta Cana, Dominican Republic"
pr2020043010,2/12/2020,10:08:16 AM,17.9815,-66.8001,3.22,Minor,Felt by many people; no damage,"2km NW of Guayanilla, Puerto Rico"
pr2020055020,2/24/2020,10:20:18 AM,17.9333,-66.8098,3.22,Minor,Felt by many people; no damage,"6km S of Indios, Puerto Rico"
pr2020035022,2/4/2020,11:02:09 AM,17.9651,-66.99,3.23,Minor,Felt by many people; no damage,"7km SE of La Parguera, Puerto Rico"
hv71370952,2/5/2020,7:19:35 PM,19.2268333,-155.4061667,3.23,Minor,Felt by many people; no damage,"7km NNE of Pahala, Hawaii"
pr2020037006,2/6/2020,8:58:04 AM,17.821,-66.8711,3.23,Minor,Felt by many people; no damage,"23km SSE of Guanica, Puerto Rico"
pr2020041004,2/10/2020,2:56:33 AM,17.9318,-66.8536,3.23,Minor,Felt by many people; no damage,"17km SSE of Guanica, Puerto Rico"
pr2020055017,2/24/2020,9:03:57 AM,17.9995,-66.8683,3.23,Minor,Felt by many people; no damage,"1km SSE of Palomas, Puerto Rico"
pr2020055021,2/24/2020,11:26:45 AM,17.9563,-66.9886,3.23,Minor,Felt by many people; no damage,"6km ESE of La Parguera, Puerto Rico"
pr2020036019,2/5/2020,8:56:11 AM,18.9525,-67.7188,3.24,Minor,Felt by many people; no damage,"72km NNW of San Antonio, Puerto Rico"
ok2020cptf,2/7/2020,1:49:02 AM,35.10133333,-95.3845,3.24,Minor,Felt by many people; no damage,"3km WSW of Quinton, Oklahoma"
ci39083119,2/25/2020,5:16:04 PM,35.6791667,-117.4636667,3.24,Minor,Felt by many people; no damage,"11km SSW of Searles Valley, CA"
pr2020056034,2/25/2020,11:24:54 PM,19.0986,-67.0855,3.24,Minor,Felt by many people; no damage,"66km N of Isabela, Puerto Rico"
pr2020033018,2/2/2020,11:45:06 AM,17.9276,-66.9073,3.25,Minor,Felt by many people; no damage,"10km S of Guanica, Puerto Rico"
pr2020034005,2/3/2020,4:03:03 AM,17.9898,-67.0596,3.25,Minor,Felt by many people; no damage,"0km SW of La Parguera, Puerto Rico"
pr2020041006,2/10/2020,5:23:26 AM,17.851,-66.8501,3.25,Minor,Felt by many people; no damage,"19km SSE of Guanica, Puerto Rico"
pr2020041008,2/10/2020,6:14:01 AM,17.8985,-66.8798,3.25,Minor,Felt by many people; no damage,"8km SSE of Guanica, Puerto Rico"
hv71392772,2/21/2020,8:10:29 AM,18.8684998,-155.1790009,3.25,Minor,Felt by many people; no damage,"47km SE of Pahala, Hawaii"
pr2020043008,2/12/2020,8:17:18 AM,19.124,-67.5338,3.26,Minor,Felt by many people; no damage,"77km NW of San Antonio, Puerto Rico"
pr2020054015,2/23/2020,10:22:24 AM,18.6836,-67.4583,3.26,Minor,Felt by many people; no damage,"48km NW of San Antonio, Puerto Rico"
pr2020055004,2/24/2020,2:29:18 AM,17.8791,-66.8408,3.26,Minor,Felt by many people; no damage,"10km S of Indios, Puerto Rico"
hv71372032,2/6/2020,6:32:04 AM,19.4951667,-155.0398333,3.27,Minor,Felt by many people; no damage,"3km SSE of Fern Acres, Hawaii"
pr2020049017,2/18/2020,10:14:29 AM,19.2488,-67.8265,3.27,Minor,Felt by many people; no damage,"81km NW of San Antonio, Puerto Rico"
pr2020032007,2/1/2020,5:54:13 AM,19.0215,-68.0516,3.28,Minor,Felt by many people; no damage,"83km NW of San Antonio, Puerto Rico"
pr2020036024,2/5/2020,12:27:59 PM,17.9643,-66.7636,3.28,Minor,Felt by many people; no damage,"16km S of Tallaboa, Puerto Rico"
pr2020039011,2/8/2020,7:01:21 AM,17.7733,-66.882,3.28,Minor,Felt by many people; no damage,"31km SSE of Guanica, Puerto Rico"
pr2020048041,2/17/2020,11:35:09 PM,18.9548,-67.7723,3.28,Minor,Felt by many people; no damage,"84km NW of San Antonio, Puerto Rico"
pr2020053004,2/22/2020,2:20:00 AM,17.933,-66.9335,3.28,Minor,Felt by many people; no damage,"5km SSW of Guanica, Puerto Rico"
pr2020056002,2/25/2020,12:44:50 AM,17.9136,-66.9033,3.28,Minor,Felt by many people; no damage,"7km SSE of Guanica, Puerto Rico"
pr2020039022,2/8/2020,10:29:53 AM,17.765,-66.8603,3.29,Minor,Felt by many people; no damage,"27km SSE of Guanica, Puerto Rico"
pr2020051031,2/20/2020,11:59:41 PM,17.9386,-66.7658,3.29,Minor,Felt by many people; no damage,"3km S of Magas Arriba, Puerto Rico"
pr2020054029,2/23/2020,5:27:54 PM,17.9115,-66.7688,3.29,Minor,Felt by many people; no damage,"9km SSW of Tallaboa, Puerto Rico"
us70007jfw,2/2/2020,3:19:26 PM,51.0172,-179.8742,3.30,Minor,Felt by many people; no damage,"60km WSW of Amatignak Island, Alaska"
ak0201kkfh5a,2/3/2020,8:42:02 PM,57.0386,-157.764,3.30,Minor,Felt by many people; no damage,"104km NNE of Chignik Lake, Alaska"
us70007k6i,2/4/2020,7:39:39 PM,17.9943,-66.7362,3.30,Minor,Felt by many people; no damage,"2km W of Tallaboa, Puerto Rico"
pr2020035025,2/4/2020,1:03:50 PM,17.9293,-66.9313,3.30,Minor,Felt by many people; no damage,"7km SSW of Guanica, Puerto Rico"
pr2020038013,2/7/2020,12:30:29 PM,17.9038,-66.6961,3.30,Minor,Felt by many people; no damage,"5km S of Tallaboa, Puerto Rico"
pr2020039020,2/8/2020,9:43:43 AM,17.7056,-66.8715,3.30,Minor,Felt by many people; no damage,"29km S of Guanica, Puerto Rico"
us6000851c,2/8/2020,8:11:43 PM,54.7017,-161.6331,3.30,Minor,Felt by many people; no damage,"88km SE of Cold Bay, Alaska"
pr2020040008,2/9/2020,4:53:38 AM,17.7595,-66.8803,3.30,Minor,Felt by many people; no damage,"29km S of Guanica, Puerto Rico"
ak0201xqtvxb,2/11/2020,5:23:06 PM,66.3744,-157.3841,3.30,Minor,Felt by many people; no damage,"67km SSW of Kobuk, Alaska"
us70007tnh,2/13/2020,9:07:57 PM,51.2905,-174.9585,3.30,Minor,Felt by many people; no damage,"113km SSW of Atka, Alaska"
ak02022m32cp,2/14/2020,11:59:13 AM,51.2499,-175.0524,3.30,Minor,Felt by many people; no damage,"120km SSW of Atka, Alaska"
us70007qtc,2/14/2020,5:54:53 PM,43.4166,17.7958,3.30,Minor,Felt by many people; no damage,"6km W of Potoci, Bosnia and Herzegovina"
us70007t7l,2/19/2020,8:54:45 PM,31.9804,-102.3078,3.30,Minor,Felt by many people; no damage,"8km ESE of Gardendale, Texas"
ak0202chykke,2/20/2020,9:32:52 AM,64.9338,-149.0406,3.30,Minor,Felt by many people; no damage,"39km N of North Nenana, Alaska"
ak0202e5ir8w,2/21/2020,9:36:43 AM,68.0432,-135.3037,3.30,Minor,Felt by many people; no damage,"69km NNW of Fort McPherson, Canada"
pr2020053015,2/22/2020,5:21:27 AM,17.8758,-66.8636,3.30,Minor,Felt by many people; no damage,"13km SSE of Guanica, Puerto Rico"
ak0202kzj1yd,2/25/2020,10:56:37 PM,61.576,-146.547,3.30,Minor,Felt by many people; no damage,"55km NNW of Valdez, Alaska"
pr2020059000,2/28/2020,12:46:02 AM,17.8386,-66.861,3.30,Minor,Felt by many people; no damage,"21km SSE of Guanica, Puerto Rico"
pr2020039009,2/8/2020,5:03:51 AM,17.8855,-66.8475,3.31,Minor,Felt by many people; no damage,"15km S of Indios, Puerto Rico"
pr2020054022,2/23/2020,2:36:01 PM,19.0901,-67.9161,3.31,Minor,Felt by many people; no damage,"89km NE of Punta Cana, Dominican Republic"
pr2020033014,2/2/2020,2:08:10 AM,19.1566,-68.013,3.32,Minor,Felt by many people; no damage,"75km NE of Punta Cana, Dominican Republic"
nc73343650,2/20/2020,6:04:01 AM,40.4585,-125.6308333,3.32,Minor,Felt by many people; no damage,"115km W of Petrolia, CA"
pr2020052001,2/21/2020,12:54:14 AM,17.9353,-66.853,3.32,Minor,Felt by many people; no damage,"9km S of Indios, Puerto Rico"
ci39083439,2/25/2020,10:35:19 PM,35.3535,-117.8158333,3.32,Minor,Felt by many people; no damage,"17km W of Johannesburg, CA"
pr2020035042,2/4/2020,6:06:29 PM,17.8518,-66.868,3.33,Minor,Felt by many people; no damage,"20km SSE of Guanica, Puerto Rico"
pr2020038025,2/7/2020,10:40:50 PM,19.044,-67.6253,3.33,Minor,Felt by many people; no damage,"18km NW of Aguadilla, Puerto Rico"
pr2020040258,2/9/2020,9:39:14 PM,17.8498,-66.8841,3.33,Minor,Felt by many people; no damage,"13km S of Guanica, Puerto Rico"
pr2020040043,2/9/2020,9:39:14 PM,17.8498,-66.8841,3.33,Minor,Felt by many people; no damage,"22km S of Guanica, Puerto Rico"
pr2020048011,2/17/2020,7:41:13 AM,19.0891,-67.8545,3.33,Minor,Felt by many people; no damage,"82km NW of San Antonio, Puerto Rico"
ci39076207,2/19/2020,12:29:51 AM,36.8081667,-118.1373333,3.33,Minor,Felt by many people; no damage,"6km E of Independence, CA"
pr2020053023,2/22/2020,9:01:01 AM,17.922,-67.028,3.33,Minor,Felt by many people; no damage,"11km S of La Parguera, Puerto Rico"
pr2020053012,2/22/2020,4:05:05 AM,17.9645,-66.7176,3.33,Minor,Felt by many people; no damage,"2km SSW of Tallaboa Alta, Puerto Rico"
pr2020053041,2/22/2020,6:55:26 PM,17.9371,-66.9926,3.33,Minor,Felt by many people; no damage,"9km SE of La Parguera, Puerto Rico"
pr2020033028,2/2/2020,7:14:27 AM,18.9083,-65.1538,3.34,Minor,Felt by many people; no damage,"62km NNW of Charlotte Amalie, U.S. Virgin Islands"
pr2020033003,2/2/2020,12:34:36 AM,18.8416,-67.6868,3.34,Minor,Felt by many people; no damage,"80km NW of San Antonio, Puerto Rico"
nc73334336,2/1/2020,2:13:24 AM,37.4565,-118.6135,3.35,Minor,Felt by many people; no damage,"5km NNW of Round Valley, CA"
pr2020040020,2/9/2020,8:57:53 AM,17.9743,-66.8796,3.35,Minor,Felt by many people; no damage,"10km SSE of Guanica, Puerto Rico"
pr2020040033,2/9/2020,5:08:07 PM,17.9238,-67.0076,3.35,Minor,Felt by many people; no damage,"7km SE of La Parguera, Puerto Rico"
pr2020045006,2/14/2020,6:05:49 AM,19.1115,-67.1943,3.35,Minor,Felt by many people; no damage,"71km N of Isabela, Puerto Rico"
pr2020058011,2/27/2020,8:27:25 AM,18.0475,-66.7968,3.35,Minor,Felt by many people; no damage,"0km N of Magas Arriba, Puerto Rico"
pr2020040010,2/9/2020,4:53:57 AM,17.7546,-66.8776,3.36,Minor,Felt by many people; no damage,"38km S of Guanica, Puerto Rico"
pr2020044008,2/13/2020,6:21:44 AM,17.9443,-66.9151,3.36,Minor,Felt by many people; no damage,"1km S of Guanica, Puerto Rico"
pr2020057000,2/26/2020,12:00:54 AM,19.3178,-63.8093,3.36,Minor,Felt by many people; no damage,"108km NE of Road Town, British Virgin Islands"
pr2020044004,2/13/2020,2:35:26 AM,17.971,-66.8746,3.37,Minor,Felt by many people; no damage,"2km E of Yauco, Puerto Rico"
pr2020052009,2/21/2020,6:22:08 AM,17.8343,-66.8718,3.37,Minor,Felt by many people; no damage,"20km SSE of Guanica, Puerto Rico"
pr2020053006,2/22/2020,3:02:22 AM,18.0138,-67.0723,3.37,Minor,Felt by many people; no damage,"1km S of Lajas, Puerto Rico"
pr2020056033,2/25/2020,11:16:12 PM,19.0413,-67.0623,3.37,Minor,Felt by many people; no damage,"54km N of Isabela, Puerto Rico"
pr2020056010,2/25/2020,10:41:03 AM,19.2171,-67.8101,3.37,Minor,Felt by many people; no damage,"82km NW of San Antonio, Puerto Rico"
pr2020032023,2/1/2020,1:21:34 PM,17.9668,-66.74,3.38,Minor,Felt by many people; no damage,"3km SSW of Tallaboa, Puerto Rico"
pr2020034028,2/3/2020,4:33:35 PM,19.095,-67.9043,3.38,Minor,Felt by many people; no damage,"78km NE of Punta Cana, Dominican Republic"
pr2020040018,2/9/2020,8:50:54 AM,17.8441,-66.8703,3.38,Minor,Felt by many people; no damage,"14km SSE of Guanica, Puerto Rico"
pr2020042020,2/11/2020,10:09:09 PM,17.9485,-66.9518,3.38,Minor,Felt by many people; no damage,"4km SSW of Guanica, Puerto Rico"
pr2020050001,2/19/2020,1:03:54 AM,17.9303,-67.0171,3.38,Minor,Felt by many people; no damage,"8km SSE of La Parguera, Puerto Rico"
pr2020042010,2/11/2020,7:26:52 AM,17.9636,-66.9471,3.39,Minor,Felt by many people; no damage,"2km SSE of Guanica, Puerto Rico"
ak0201h8ledv,2/1/2020,7:14:26 PM,65.9745,-166.1567,3.40,Minor,Felt by many people; no damage,"31km S of Shishmaref, Alaska"
pr2020033032,2/2/2020,7:37:47 PM,19.2973,-66.0128,3.40,Minor,Felt by many people; no damage,"85km N of San Juan, Puerto Rico"
pr2020034001,2/3/2020,12:34:56 AM,17.9145,-66.7016,3.40,Minor,Felt by many people; no damage,"11km SSE of Tallaboa, Puerto Rico"
us70007plu,2/4/2020,9:25:51 PM,55.7552,-149.2778,3.40,Minor,Felt by many people; no damage,"296km SE of Kodiak, Alaska"
ak0201nvzrn5,2/5/2020,9:24:10 PM,65.992,-166.2679,3.40,Minor,Felt by many people; no damage,"30km S of Shishmaref, Alaska"
pr2020039017,2/8/2020,8:54:03 AM,17.9261,-66.834,3.40,Minor,Felt by many people; no damage,"15km S of Indios, Puerto Rico"
ak0201z749dn,2/12/2020,5:05:51 AM,58.3317,-148.4721,3.40,Minor,Felt by many people; no damage,"170km SW of Middleton Island, Alaska"
us70007tni,2/13/2020,9:15:05 PM,51.18,-175.0027,3.40,Minor,Felt by many people; no damage,"125km SSW of Atka, Alaska"
ak02020yyhtx,2/13/2020,12:28:10 PM,55.7084,-149.16,3.40,Minor,Felt by many people; no damage,Gulf of Alaska
us70007sx0,2/19/2020,6:42:22 AM,17.9492,-66.8172,3.40,Minor,Felt by many people; no damage,"4km S of Indios, Puerto Rico"
pr2020050007,2/19/2020,6:30:53 AM,17.9165,-66.966,3.40,Minor,Felt by many people; no damage,"9km SSW of Guanica, Puerto Rico"
ak0202hceko5,2/23/2020,2:32:51 AM,61.7916,-135.3713,3.40,Minor,Felt by many people; no damage,"117km WSW of Faro, Canada"
us6000851k,2/27/2020,12:25:19 AM,18.6867,-81.2648,3.40,Minor,Felt by many people; no damage,"66km S of Bodden Town, Cayman Islands"
ak0202pkyaog,2/28/2020,12:41:16 AM,61.1912,-151.3737,3.40,Minor,Felt by many people; no damage,"58km N of Nikiski, Alaska"
pr2020039015,2/8/2020,8:22:43 AM,17.8391,-66.8513,3.42,Minor,Felt by many people; no damage,"19km SSE of Guanica, Puerto Rico"
pr2020042001,2/11/2020,1:58:09 AM,17.9155,-66.981,3.42,Minor,Felt by many people; no damage,"10km SW of Guanica, Puerto Rico"
pr2020051010,2/20/2020,8:29:53 AM,17.9176,-66.6606,3.43,Minor,Felt by many people; no damage,"11km SSE of Tallaboa, Puerto Rico"
pr2020039033,2/8/2020,2:42:09 PM,17.9168,-67.0068,3.44,Minor,Felt by many people; no damage,"13km SSE of La Parguera, Puerto Rico"
pr2020039006,2/8/2020,2:48:55 AM,17.9036,-66.8473,3.44,Minor,Felt by many people; no damage,"4km SW of Indios, Puerto Rico"
pr2020038021,2/7/2020,4:38:19 PM,19.1103,-67.6678,3.45,Minor,Felt by many people; no damage,"62km NW of Aguadilla, Puerto Rico"
pr2020039026,2/8/2020,11:14:06 AM,17.9705,-66.8416,3.45,Minor,Felt by many people; no damage,"2km W of Indios, Puerto Rico"
pr2020039036,2/8/2020,3:41:54 PM,17.7685,-66.8728,3.45,Minor,Felt by many people; no damage,"34km SSE of Guanica, Puerto Rico"
pr2020044001,2/13/2020,12:49:16 AM,17.86,-66.8673,3.45,Minor,Felt by many people; no damage,"15km SSE of Guanica, Puerto Rico"
pr2020058021,2/27/2020,12:21:19 PM,17.967,-66.8276,3.45,Minor,Felt by many people; no damage,"3km SSW of Indios, Puerto Rico"
pr2020044002,2/13/2020,1:16:43 AM,17.8528,-66.868,3.46,Minor,Felt by many people; no damage,"17km SSE of Guanica, Puerto Rico"
pr2020048042,2/17/2020,11:38:57 PM,19.073,-67.8206,3.47,Minor,Felt by many people; no damage,"82km NW of San Antonio, Puerto Rico"
pr2020048010,2/17/2020,7:34:10 AM,17.9348,-67.0243,3.47,Minor,Felt by many people; no damage,"8km S of La Parguera, Puerto Rico"
pr2020044003,2/13/2020,2:18:09 AM,18.0003,-66.8683,3.48,Minor,Felt by many people; no damage,"1km ENE of Palomas, Puerto Rico"
pr2020033007,2/2/2020,3:18:56 AM,17.9891,-67.0628,3.49,Minor,Felt by many people; no damage,"3km W of La Parguera, Puerto Rico"
pr2020037015,2/6/2020,1:20:51 PM,17.8615,-66.8573,3.49,Minor,Felt by many people; no damage,"21km SSE of Guanica, Puerto Rico"
pr2020052046,2/21/2020,11:16:57 PM,17.9375,-66.9841,3.49,Minor,Felt by many people; no damage,"10km SE of La Parguera, Puerto Rico"
pr2020033024,2/2/2020,3:40:23 PM,17.977,-66.7278,3.50,Minor,Felt by many people; no damage,"1km NNE of Tallaboa, Puerto Rico"
ak0201im05co,2/2/2020,2:13:20 AM,65.9806,-166.2357,3.50,Minor,Felt by many people; no damage,"31km SSW of Shishmaref, Alaska"
us70007ity,2/5/2020,1:41:44 AM,60.3865,-138.2576,3.50,Minor,Felt by many people; no damage,"57km SW of Haines Junction, Canada"
us70007kkl,2/7/2020,1:07:44 AM,18.9459,-67.5965,3.50,Minor,Felt by many people; no damage,"72km NW of San Antonio, Puerto Rico"
us70007lsc,2/8/2020,11:19:15 PM,37.0626,-97.9778,3.50,Minor,Felt by many people; no damage,"11km SSE of Anthony, Kansas"
ak0201udffmn,2/9/2020,1:32:28 PM,59.723,-148.0552,3.50,Minor,Felt by many people; no damage,"89km ESE of Seward, Alaska"
ak0201w55vhv,2/10/2020,8:37:21 PM,55.554,-157.0107,3.50,Minor,Felt by many people; no damage,"101km WSW of Chirikof Island, Alaska"
ak02020u1ojh,2/13/2020,4:03:17 AM,61.2408,-151.9478,3.50,Minor,Felt by many people; no damage,"75km NNW of Nikiski, Alaska"
ak0202116p0r,2/13/2020,4:02:28 PM,51.7023,176.6835,3.50,Minor,Felt by many people; no damage,"77km SW of Kiska Volcano, Alaska"
us70007qtj,2/15/2020,3:41:38 AM,-33.2012,-71.7971,3.50,Minor,Felt by many people; no damage,"23km SW of Valparaiso, Chile"
us70007sth,2/17/2020,8:53:11 PM,-26.4642,27.2948,3.50,Minor,Felt by many people; no damage,"15km SW of Carletonville, South Africa"
us70007v31,2/22/2020,7:06:23 PM,-26.9217,26.7666,3.50,Minor,Felt by many people; no damage,"8km S of Stilfontein, South Africa"
ak0202hkmzdo,2/23/2020,4:15:44 PM,60.9431,-151.242,3.50,Minor,Felt by many people; no damage,"28km N of Nikiski, Alaska"
pr2020057004,2/26/2020,2:29:06 AM,19.1338,-67.2156,3.50,Minor,Felt by many people; no damage,"55km N of Isabela, Puerto Rico"
us600084r6,2/26/2020,6:11:53 PM,31.6576,-104.4872,3.50,Minor,Felt by many people; no damage,"75km NNE of Van Horn, Texas"
ak0202pt2oia,2/28/2020,2:05:28 PM,56.462,-148.4007,3.50,Minor,Felt by many people; no damage,"284km ESE of Kodiak, Alaska"
ak0202rd0y9k,2/29/2020,8:03:08 AM,51.5509,178.8929,3.50,Minor,Felt by many people; no damage,"51km SSE of Little Sitkin Island, Alaska"
us600086yk,2/29/2020,2:51:31 PM,53.2703,-166.127,3.50,Minor,Felt by many people; no damage,"72km SSE of Unalaska, Alaska"
us60008736,2/29/2020,7:53:48 PM,66.4565,-170.9956,3.50,Minor,Felt by many people; no damage,"97km N of Lavrentiya, Russia"
pr2020036037,2/5/2020,5:22:23 PM,17.9646,-66.8483,3.51,Minor,Felt by many people; no damage,"2km SW of Indios, Puerto Rico"
pr2020045008,2/14/2020,7:52:54 AM,18.0121,-66.8226,3.52,Minor,Felt by many people; no damage,"6km S of Indios, Puerto Rico"
ci39079535,2/21/2020,1:42:53 PM,34.5075,-118.6345,3.52,Minor,Felt by many people; no damage,"2km NNW of Castaic, CA"
pr2020060029,2/29/2020,5:39:46 PM,17.9141,-66.8136,3.53,Minor,Felt by many people; no damage,"5km S of Indios, Puerto Rico"
pr2020038009,2/7/2020,9:38:32 AM,17.9448,-66.9968,3.54,Minor,Felt by many people; no damage,"12km SW of Guanica, Puerto Rico"
pr2020054026,2/23/2020,4:08:46 PM,17.7833,-66.8988,3.54,Minor,Felt by many people; no damage,"31km S of Guanica, Puerto Rico"
pr2020053028,2/22/2020,11:36:02 AM,19.5885,-68.927,3.55,Minor,Felt by many people; no damage,"60km NE of Santa Barbara de Samana, Dominican Republic"
pr2020055009,2/24/2020,5:01:37 AM,18.0146,-66.796,3.55,Minor,Felt by many people; no damage,"4km SE of Indios, Puerto Rico"
pr2020032009,2/1/2020,6:17:54 AM,17.8498,-66.8638,3.57,Minor,Felt by many people; no damage,"19km SSE of Guanica, Puerto Rico"
pr2020035046,2/4/2020,8:00:04 PM,17.8653,-66.87,3.57,Minor,Felt by many people; no damage,"15km SSE of Guanica, Puerto Rico"
pr2020055034,2/24/2020,9:30:16 PM,17.8785,-66.8361,3.57,Minor,Felt by many people; no damage,"22km SSE of Guanica, Puerto Rico"
pr2020056006,2/25/2020,5:27:12 AM,17.8816,-66.8608,3.57,Minor,Felt by many people; no damage,"23km SSE of Guanica, Puerto Rico"
pr2020044000,2/13/2020,12:13:18 AM,17.9743,-66.8776,3.58,Minor,Felt by many people; no damage,"5km SSE of Maria Antonia, Puerto Rico"
pr2020046027,2/15/2020,2:35:55 PM,18.9481,-67.6696,3.58,Minor,Felt by many people; no damage,"81km NW of San Antonio, Puerto Rico"
nn00716417,2/2/2020,5:39:10 PM,37.8016,-114.3058,3.60,Minor,Felt by many people; no damage,"17km SE of Pioche, Nevada"
us70007n57,2/2/2020,3:41:45 PM,17.9583,-66.925,3.60,Minor,Felt by many people; no damage,"2km SW of Guanica, Puerto Rico"
us70007n54,2/2/2020,12:25:36 AM,18.9925,-67.5938,3.60,Minor,Felt by many people; no damage,"76km NW of San Antonio, Puerto Rico"
pr2020033027,2/2/2020,12:11:20 AM,18.9366,-67.6088,3.60,Minor,Felt by many people; no damage,"77km NW of San Antonio, Puerto Rico"
us70007t9n,2/3/2020,10:39:40 PM,53.2359,-166.0833,3.60,Minor,Felt by many people; no damage,"77km SSE of Unalaska, Alaska"
us70007uky,2/9/2020,4:57:11 PM,51.4553,179.4558,3.60,Minor,Felt by many people; no damage,"56km S of Semisopochnoi Island, Alaska"
pr2020042018,2/11/2020,9:31:15 PM,17.9325,-66.9543,3.60,Minor,Felt by many people; no damage,"5km SSW of Guanica, Puerto Rico"
pr2020045007,2/14/2020,7:23:21 AM,17.9748,-66.8351,3.60,Minor,Felt by many people; no damage,"4km SE of Indios, Puerto Rico"
pr2020051004,2/20/2020,3:52:52 AM,17.882,-66.8998,3.60,Minor,Felt by many people; no damage,"12km SSE of Guanica, Puerto Rico"
us6000860v,2/28/2020,7:40:34 AM,51.7696,-177.8932,3.60,Minor,Felt by many people; no damage,"21km SE of Tanaga Volcano, Alaska"
pr2020039024,2/8/2020,10:17:17 AM,17.7728,-66.8566,3.61,Minor,Felt by many people; no damage,"30km SSE of Guanica, Puerto Rico"
pr2020048017,2/17/2020,11:18:05 AM,17.9218,-66.8968,3.62,Minor,Felt by many people; no damage,"5km SSE of Guanica, Puerto Rico"
pr2020046003,2/15/2020,3:05:39 AM,17.9766,-66.8478,3.63,Minor,Felt by many people; no damage,"11km S of Indios, Puerto Rico"
ci39289384,2/2/2020,12:59:51 AM,33.5768333,-116.8171667,3.64,Minor,Felt by many people; no damage,"14km W of Anza, CA"
pr2020035029,2/4/2020,3:12:12 PM,17.8398,-66.8581,3.64,Minor,Felt by many people; no damage,"23km SSE of Guanica, Puerto Rico"
pr2020033004,2/2/2020,1:44:27 AM,18.0031,-66.7918,3.68,Minor,Felt by many people; no damage,"2km NNE of Guayanilla, Puerto Rico"
nc73346395,2/26/2020,6:34:13 PM,38.8345,-122.7873333,3.68,Minor,Felt by many people; no damage,"6km WNW of Cobb, CA"
nc73347185,2/27/2020,11:27:30 PM,38.8338333,-122.8066667,3.68,Minor,Felt by many people; no damage,"7km W of Cobb, CA"
pr2020037010,2/6/2020,10:09:30 AM,18.8918,-67.653,3.69,Minor,Felt by many people; no damage,"77km NW of San Antonio, Puerto Rico"
nc73340375,2/13/2020,3:33:42 AM,36.6888333,-121.2826667,3.69,Minor,Felt by many people; no damage,"12km SSE of Tres Pinos, CA"
